"","x"
"6936",0.799203267612577
"6937",1.03682132771979
"6938",-0.799323627360788
"6939",1.18117327521189
"6940",-0.432942795443155
"6941",-1.1957248235685
"6942",-1.3366948315298
"6943",-0.344545114151266
"6944",0.963901654642238
"6945",-0.724273863174227
"6946",-0.686093960046903
"6947",1.57505984488462
"6948",-1.08951108738527
"6949",1.1592046200406
"6950",-0.439894151191546
"6951",-1.51880971086402
"6952",-0.782037635747329
"6953",1.30455011088054
"6954",-0.234538723646042
"6955",-1.09101939760024
"6956",-0.956971600535584
"6957",-1.34047603628424
"6958",-1.46368905304673
"6959",1.3864158618707
"6960",2.0255881326179
"6961",-0.840522133131752
"6962",1.24841573778907
"6963",-0.489643896879446
"6964",-0.717942541108178
"6965",-0.638104524041977
"6966",-0.720754462967886
"6967",-0.797175433300278
"6968",-0.872651494924819
"6969",-1.32991354486758
"6970",-0.685307325935216
"6971",-0.324538550329982
"6972",-0.739759801563894
"6973",-0.915142882438811
"6974",-1.27884232259376
"6975",-0.658323350836074
"6976",-0.824720543905062
"6977",2.20383965367755
"6978",-0.945306523704134
"6979",2.24620979260496
"6980",-1.17833023662823
"6981",1.59894977638234
"6982",-0.330872428773649
"6983",1.76859105538135
"6984",-0.662416760871596
"6985",-1.05293172657978
"6986",-0.590120749553383
"6987",-0.330872428773649
"6988",-0.414071091342084
"6989",-0.500740301191357
"6990",-0.405479071136343
"6991",0.67290683111353
"6992",-0.446398504894899
"6993",1.25911183813746
"6994",-0.556840424191172
"6995",1.84733184620702
"6996",-0.994610960376126
"6997",-1.34858001875811
"6998",-0.475834210893285
"6999",0.987868847608981
"7000",0.844365037723311
"7001",-0.333641976374413
"7002",1.31090252190392
"7003",1.30831436466632
"7004",-0.578361573064263
"7005",-0.557387774225233
"7006",-0.391120438693539
"7007",1.36664005654187
"7008",-0.855602002181927
"7009",-0.714128914154149
"7010",-1.25310445552995
"7011",-0.432001225821469
"7012",-0.30108847424709
"7013",-0.624608439293979
"7014",-0.765257163088985
"7015",2.01631598385964
"7016",1.22708385385189
"7017",-1.10982805892672
"7018",-1.17833023662823
"7019",-0.358577881257725
"7020",0.806297392353647
"7021",-0.829432658951808
"7022",-0.637268009099418
"7023",-0.758691101025803
"7024",0.687907355326002
"7025",1.38973574548031
"7026",1.64599296987461
"7027",-0.377079420931376
"7028",-1.33710067573713
"7029",-0.925063093429265
"7030",-0.654965169919168
"7031",-0.876791916801913
"7032",1.77548821439305
"7033",-0.590623883554397
"7034",-0.501369398054349
"7035",1.59115600017282
"7036",-0.723129852923274
"7037",-0.56381714979724
"7038",-0.519821418166412
"7039",-0.347115675965414
"7040",-0.580199980717396
"7041",-1.08523790796911
"7042",1.567611431917
"7043",1.25138700606863
"7044",-0.506880022449528
"7045",-1.06203912668827
"7046",0.987868847608981
"7047",-0.703879662424057
"7048",-0.649841516505205
"7049",-0.834162932334325
"7050",-0.721798475461181
"7051",-1.11733124153972
"7052",1.0545383390098
"7053",-1.32991354486758
"7054",-1.3429923320415
"7055",-0.551073918540357
"7056",-0.524190266456816
"7057",-0.462886966260103
"7058",-0.563084874804911
"7059",1.15995186083042
"7060",-0.874926975111499
"7061",-1.06674098230131
"7062",1.13255380000193
"7063",-0.731256348357665
"7064",-1.02178485637804
"7065",2.29082112477115
"7066",-0.797175433300278
"7067",1.76014452106267
"7068",-0.302376370746154
"7069",1.15122244276511
"7070",-0.71863255701199
"7071",2.0255881326179
"7072",-1.1198832815429
"7073",1.64127097761447
"7074",-0.562256376841686
"7075",-0.418323234035082
"7076",1.72938140361432
"7077",-0.385499369723496
"7078",-0.413565238597274
"7079",1.0801131077294
"7080",-1.1198832815429
"7081",-0.818439055716479
"7082",0.938242346003392
"7083",-1.07394189661082
"7084",-0.570542555357475
"7085",-1.15271972134268
"7086",2.2021506428534
"7087",-1.09277922971561
"7088",0.878111619196141
"7089",-0.562678948260777
"7090",-0.729647149516267
"7091",-0.358577881257725
"7092",2.11058664851718
"7093",1.05901965090853
"7094",-0.620123294616724
"7095",0.974385679852263
"7096",-0.7736864591504
"7097",-0.670735154996557
"7098",-0.357166279597268
"7099",-1.06847909211174
"7100",-0.991564253084497
"7101",-0.439894151191546
"7102",1.09304992411901
"7103",-0.761456107723888
"7104",-1.49072237244917
"7105",-0.50668425406257
"7106",-0.599177865517627
"7107",-1.07782210367888
"7108",-0.686093960046903
"7109",-0.242273701103937
"7110",1.70994856740204
"7111",-0.64775784859791
"7112",-0.399120013776458
"7113",-1.34858001875811
"7114",-1.05713656158849
"7115",-0.830169570799224
"7116",1.31090252190392
"7117",-0.234538723646042
"7118",-1.53065309389493
"7119",0.994126775554685
"7120",-0.425390557206312
"7121",-1.10982805892672
"7122",-0.711636273587962
"7123",1.37913502164159
"7124",-1.50803875074165
"7125",-0.220863658678066
"7126",-0.330872428773649
"7127",1.18685549318125
"7128",-0.296577858715385
"7129",2.09737210612769
"7130",-0.807617333885779
"7131",-1.05998542112759
"7132",-0.363878449237471
"7133",1.87918748773837
"7134",0.819708508582349
"7135",-0.733820094037508
"7136",-0.401287036860291
"7137",-0.431956107293805
"7138",-0.655745178853354
"7139",-0.431956107293805
"7140",1.567611431917
"7141",-0.41376612216969
"7142",-1.37846044314477
"7143",0.928384998648785
"7144",-1.04571952842067
"7145",-0.404549734378421
"7146",-0.233386979414089
"7147",-0.610574006900785
"7148",0.824107718027953
"7149",1.27184607862511
"7150",-0.805022495220617
"7151",-0.391120438693539
"7152",-0.722126485185398
"7153",0.938242346003392
"7154",-0.925063093429265
"7155",-0.286595713753349
"7156",-0.446007429271485
"7157",-0.271181406183862
"7158",-0.517361815107099
"7159",-1.02752955105272
"7160",-0.344545114151266
"7161",-0.391120438693539
"7162",-1.06180672899205
"7163",1.29404251308142
"7164",-0.660909791893807
"7165",-0.324375560635052
"7166",-0.869388387384587
"7167",1.72514689394089
"7168",-0.873413506002797
"7169",1.78994477642009
"7170",-0.47681825030129
"7171",-1.27884232259376
"7172",-1.14727532207879
"7173",-0.366192050614399
"7174",1.06264634605589
"7175",-0.524190266456816
"7176",-0.580559848512151
"7177",-0.431956107293805
"7178",-0.546408551777412
"7179",0.977873191476853
"7180",-0.795190065005777
"7181",-0.751357809693686
"7182",1.04789331171043
"7183",-0.589528444386519
"7184",-0.783137266308538
"7185",-0.83984698160525
"7186",-0.309871741103735
"7187",1.31090252190392
"7188",-1.07448518019238
"7189",-0.795190065005777
"7190",0.83104010355983
"7191",1.08243910767219
"7192",1.79350424907385
"7193",0.824107718027953
"7194",-0.411653071636645
"7195",1.13683967950923
"7196",-0.64775784859791
"7197",-0.717942541108178
"7198",-0.524190266456816
"7199",-0.872661899206877
"7200",0.995552731958374
"7201",-0.330872428773649
"7202",1.26659606876082
"7203",-1.50197966552787
"7204",-0.500515495660218
"7205",-1.06180672899205
"7206",-0.788266410122134
"7207",-0.353736431271158
"7208",0.819708508582349
"7209",-1.57347673561858
"7210",-0.679119901967578
"7211",-0.466941623885908
"7212",-0.902956766274098
"7213",1.18698401523457
"7214",0.687650699408984
"7215",-0.776994016019066
"7216",-0.628247604949047
"7217",-0.956971600535584
"7218",1.50576033528104
"7219",-0.991564253084497
"7220",-0.387827976891737
"7221",-0.413787370464136
"7222",-0.375995595209415
"7223",-0.83441695750424
"7224",1.76014452106267
"7225",-0.637268009099418
"7226",-0.233386979414089
"7227",1.02928963509328
"7228",-0.497359592146737
"7229",-0.594718186160399
"7230",-0.643836574357483
"7231",-0.935655367132597
"7232",-0.845294638677518
"7233",-0.873846795300649
"7234",-0.647661695082443
"7235",1.08529624402001
"7236",1.16182218424795
"7237",-0.62607608467657
"7238",2.0124863107963
"7239",-1.67532160609437
"7240",-0.535258759334868
"7241",-0.511154132717169
"7242",-0.485645037090893
"7243",-0.82775948099015
"7244",-0.907023593608573
"7245",1.84733184620702
"7246",1.59598199358858
"7247",-0.797175433300278
"7248",1.35807017516091
"7249",-0.271181406183862
"7250",1.32187263145295
"7251",0.949560688756083
"7252",-0.956971600535584
"7253",-0.399120013776458
"7254",-0.358621651968123
"7255",-0.856992589855554
"7256",-0.877542370569808
"7257",-0.727361790449818
"7258",-0.670735154996557
"7259",1.43482627435332
"7260",-1.47169368873162
"7261",-0.548302572659493
"7262",1.79230883094874
"7263",-0.632368430847677
"7264",-0.55184157422086
"7265",-0.714128914154149
"7266",-0.367013342782839
"7267",-0.448854878260795
"7268",-0.629309413988366
"7269",-0.527714978045033
"7270",1.22993768991522
"7271",-0.848391984365246
"7272",-0.415636656988109
"7273",-1.09813341314533
"7274",-0.430719996136994
"7275",1.53546322747169
"7276",0.939793128854295
"7277",1.29404251308142
"7278",0.696856173257238
"7279",-0.792234181776898
"7280",0.899273729151471
"7281",-0.680828224950907
"7282",-0.645950695446641
"7283",1.684151541415
"7284",-0.44313417980812
"7285",0.922057377178815
"7286",0.993829214449918
"7287",-0.906951725682951
"7288",1.18195238249725
"7289",-0.493676665969377
"7290",-1.6107044495852
"7291",1.57505984488462
"7292",-0.462576185393058
"7293",0.819708508582349
"7294",-0.799323627360788
"7295",2.00623442557734
"7296",-0.27692598100486
"7297",-0.367013342782839
"7298",-0.30630633917921
"7299",-1.181081720396
"7300",0.755221333737225
"7301",-0.649841516505205
"7302",1.0733899342407
"7303",0.848798311924021
"7304",-0.556840424191172
"7305",1.0732437871667
"7306",-0.551166748481352
"7307",1.27184607862511
"7308",1.79087426282103
"7309",-1.2441164689491
"7310",-0.751357809693686
"7311",-0.635820371533081
"7312",-0.609175822776115
"7313",-0.629881122924512
"7314",-0.639839087446047
"7315",1.42686860478137
"7316",-1.54297690849112
"7317",-1.59191760346212
"7318",-0.764727912991116
"7319",-0.443223887342853
"7320",1.50440877242659
"7321",-0.694362043200119
"7322",-1.18680730339409
"7323",-0.731256348357665
"7324",-0.559385400716313
"7325",-0.994610960376126
"7326",-0.311236583781475
"7327",1.30455011088054
"7328",-0.585190965476821
"7329",-0.765257163088985
"7330",-0.498052578019927
"7331",-0.703879662424057
"7332",-0.372014271154543
"7333",-0.377350436791546
"7334",-0.375995595209415
"7335",-0.566128776599396
"7336",-0.795190065005777
"7337",-0.425390557206312
"7338",-0.53485204668863
"7339",-0.861620419512507
"7340",-0.723129852923274
"7341",-0.321253260496801
"7342",-0.642608479205954
"7343",1.32427169539326
"7344",-1.54335488767115
"7345",-0.528028715911134
"7346",0.916061983931144
"7347",-0.929961264357603
"7348",-0.56381714979724
"7349",-0.245013744446062
"7350",-1.02881977570898
"7351",-0.580199980717396
"7352",-0.335957500687865
"7353",-0.667060808099335
"7354",1.56398975670322
"7355",1.64599296987461
"7356",-0.833106213914363
"7357",-0.663633289980386
"7358",-0.86777819093693
"7359",-0.561474584309654
"7360",-0.681181308697771
"7361",-0.269292535986108
"7362",-0.376419769758665
"7363",-0.321253260496801
"7364",1.22707900254763
"7365",1.12515351478896
"7366",-0.413565238597274
"7367",1.15161483107508
"7368",-0.91956988450228
"7369",-0.522368131468363
"7370",0.670365991708309
"7371",-1.19841218742434
"7372",1.52534479346558
"7373",-0.377079420931376
"7374",-0.818047419296073
"7375",-1.18680730339409
"7376",-0.570542555357475
"7377",0.993829214449918
"7378",-0.685307325935216
"7379",-0.542899109604459
"7380",-0.367013342782839
"7381",-1.1198832815429
"7382",1.95215022669432
"7383",-0.377079420931376
"7384",-0.432001225821469
"7385",1.50576033528104
"7386",-0.670735154996557
"7387",-0.690672708094033
"7388",-0.381493379053832
"7389",-0.569239238786759
"7390",-0.853264425322534
"7391",0.83104010355983
"7392",-0.729647149516267
"7393",-0.330389611826653
"7394",-0.548844009980584
"7395",-1.34858001875811
"7396",-0.500515495660218
"7397",1.18685549318125
"7398",0.819708508582349
"7399",1.31768556367995
"7400",-0.47681825030129
"7401",-1.33962500908458
"7402",-1.57347673561858
"7403",-0.566128776599396
"7404",-0.404629244472497
"7405",-1.23297496869508
"7406",-1.06498847395923
"7407",-0.405479071136343
"7408",2.07860316651833
"7409",-0.501369398054349
"7410",1.10026271578141
"7411",-0.447525543465449
"7412",-0.97143188724724
"7413",-0.945306523704134
"7414",-0.756682252670881
"7415",1.22993768991522
"7416",1.2412988899335
"7417",-0.493676665969377
"7418",-0.475939428877436
"7419",-0.951751155711277
"7420",-0.605961470057136
"7421",-0.455714128497514
"7422",-1.62226896706629
"7423",-0.293334122640267
"7424",-0.769188266609722
"7425",-1.42529717197163
"7426",-1.01467155585335
"7427",2.09737210612769
"7428",1.28615786847347
"7429",1.66409165189668
"7430",-0.466941623885908
"7431",0.983845289092484
"7432",-1.02178485637804
"7433",1.43482627435332
"7434",1.90937365205702
"7435",-0.531248659404377
"7436",-1.04571952842067
"7437",-0.466789601607069
"7438",-0.858963498885202
"7439",1.50576033528104
"7440",-0.40076379725987
"7441",-0.714908045230687
"7442",-1.2432238880493
"7443",1.2139721713432
"7444",-0.326875133261852
"7445",-0.498961080418059
"7446",-0.884873654526615
"7447",-0.61807767503572
"7448",-1.03073371990305
"7449",-0.404629244472497
"7450",-1.29362903453195
"7451",-0.639839087446047
"7452",-0.51317257079195
"7453",-0.360417600122081
"7454",1.13713483171643
"7455",-1.37846044314477
"7456",-0.361653933476758
"7457",1.77548821439305
"7458",1.62983387761177
"7459",-0.929961264357603
"7460",-0.418323234035082
"7461",-0.950548360889306
"7462",1.50576033528104
"7463",-0.756817539766338
"7464",-0.980333292491187
"7465",-0.425390557206312
"7466",-0.613994795722389
"7467",-1.34176706561368
"7468",0.995552731958374
"7469",-0.696162969435094
"7470",1.39330259559357
"7471",-1.08951108738527
"7472",1.51545347967667
"7473",-0.902029694592424
"7474",-0.527137162540222
"7475",-1.06847909211174
"7476",2.11767201907955
"7477",1.0801131077294
"7478",2.4564820337001
"7479",-0.242273701103937
"7480",-0.760685586951351
"7481",-0.874926975111499
"7482",-0.498961080418059
"7483",-0.663535272928621
"7484",-0.527137162540222
"7485",-1.33962500908458
"7486",-0.285397293939511
"7487",1.82478521650081
"7488",-1.54297690849112
"7489",1.72514689394089
"7490",-0.405479071136343
"7491",1.61109086187276
"7492",-0.286595713753349
"7493",1.82478521650081
"7494",0.687650699408984
"7495",0.89717131540456
"7496",-0.717942541108178
"7497",-1.02695864535625
"7498",-0.500515495660218
"7499",1.09440984244015
"7500",-1.02178485637804
"7501",-1.57736176289828
"7502",-0.407959980693088
"7503",-1.46368905304673
"7504",1.14908942470695
"7505",-0.528155031712069
"7506",1.1485597646742
"7507",1.72938140361432
"7508",1.41029790369618
"7509",-0.44664804275127
"7510",-0.388384268936153
"7511",-0.470788440310402
"7512",0.755221333737225
"7513",-0.783290005074653
"7514",-0.861620419512507
"7515",-0.873846795300649
"7516",1.10026271578141
"7517",-1.32349272871919
"7518",1.21784118399935
"7519",1.23374100791328
"7520",0.749767073358608
"7521",-0.898924818451454
"7522",-0.497359592146737
"7523",-0.583548161112922
"7524",-0.540086779823124
"7525",2.21437981084868
"7526",1.66524068344934
"7527",0.939793128854295
"7528",-0.829432658951808
"7529",2.20383965367755
"7530",-0.655745178853354
"7531",0.742045532978377
"7532",1.31768556367995
"7533",-0.446208791769514
"7534",-0.792234181776898
"7535",-0.994610960376126
"7536",-0.756682252670881
"7537",-1.1606852712684
"7538",-0.362843506016746
"7539",-0.613149408479879
"7540",1.40591499410785
"7541",1.684151541415
"7542",1.567611431917
"7543",-1.46339399037512
"7544",2.09737210612769
"7545",-0.407959980693088
"7546",-0.414152680016734
"7547",-1.07051646489483
"7548",-0.686998761139832
"7549",1.32593947728603
"7550",-0.399147697221547
"7551",1.70584872807056
"7552",-0.478789787221548
"7553",-1.08952856300289
"7554",1.28802458984735
"7555",-0.873413506002797
"7556",-0.546408551777412
"7557",-0.304839474338835
"7558",-0.269382502685861
"7559",0.995552731958374
"7560",-1.3001755971235
"7561",-0.50668425406257
"7562",-0.563084874804911
"7563",-0.555296038779412
"7564",-1.51880971086402
"7565",-0.934687325565028
"7566",-0.902029694592424
"7567",-0.916755545212803
"7568",-0.792234181776898
"7569",1.06264634605589
"7570",-0.51671087848214
"7571",0.827947292518734
"7572",-0.770489032482542
"7573",-0.872651494924819
"7574",-0.429649014277445
"7575",1.90937365205702
"7576",0.848798311924021
"7577",-0.528973675255903
"7578",1.45138904809946
"7579",1.35807017516091
"7580",-0.57086761858059
"7581",1.76859105538135
"7582",-0.91956988450228
"7583",1.37549063897513
"7584",-0.504268850206184
"7585",-0.205281224303071
"7586",1.16772044044924
"7587",1.684151541415
"7588",-0.872651494924819
"7589",-0.44313417980812
"7590",1.14908942470695
"7591",-0.750045495676073
"7592",0.997910237504485
"7593",-1.25310445552995
"7594",1.29191676365067
"7595",-0.834162932334325
"7596",-0.620123294616724
"7597",1.15995186083042
"7598",-1.18262139038599
"7599",-1.05998542112759
"7600",-0.450216880688654
"7601",-1.09629887515334
"7602",-0.783290005074653
"7603",-0.41376612216969
"7604",2.61092733945039
"7605",-0.363990236225104
"7606",1.684151541415
"7607",-0.710297644702036
"7608",-0.795190065005777
"7609",-0.251983872710308
"7610",-0.739201771573663
"7611",2.24620979260496
"7612",-0.238023317231902
"7613",-0.220863658678066
"7614",1.09315710594262
"7615",1.3635347275962
"7616",1.0732437871667
"7617",-0.399147697221547
"7618",-0.347657815326974
"7619",1.27130626043401
"7620",-0.862922531168305
"7621",-0.334187500275836
"7622",-0.658323350836074
"7623",-0.500740301191357
"7624",-0.485645037090893
"7625",-0.392583157245395
"7626",-0.391120438693539
"7627",1.57505984488462
"7628",-0.551166748481352
"7629",-0.670735154996557
"7630",-0.662416760871596
"7631",-0.675813106339634
"7632",2.09737210612769
"7633",-0.629881122924512
"7634",-0.653005832596299
"7635",-1.47169368873162
"7636",-0.979531234867789
"7637",0.749767073358608
"7638",-0.663535272928621
"7639",1.80488185135483
"7640",-0.653005832596299
"7641",-0.539019913476612
"7642",-0.950548360889306
"7643",-0.432942795443155
"7644",1.41688030420815
"7645",1.82478521650081
"7646",-0.673890321372897
"7647",0.954264311249547
"7648",-0.979531234867789
"7649",-0.311850817596451
"7650",-0.765257163088985
"7651",1.35667378025333
"7652",-0.679119901967578
"7653",-0.448566332313586
"7654",-0.7736864591504
"7655",1.02747158827943
"7656",-0.68885025602244
"7657",0.670365991708309
"7658",-0.290757269354601
"7659",1.14578603008582
"7660",-0.824720543905062
"7661",-0.372014271154543
"7662",-0.929961264357603
"7663",1.14578603008582
"7664",-0.357849474553302
"7665",-0.251983872710308
"7666",-1.41636424346064
"7667",1.31768556367995
"7668",-1.32020848363129
"7669",-0.902956766274098
"7670",-0.493676665969377
"7671",-0.562256376841686
"7672",1.82478521650081
"7673",1.18195238249725
"7674",2.20383965367755
"7675",-0.47681825030129
"7676",-0.760276793465689
"7677",-0.556840424191172
"7678",-0.708415468683779
"7679",-0.770489032482542
"7680",-0.535258759334868
"7681",-0.720754462967886
"7682",-0.861620419512507
"7683",-0.548302572659493
"7684",1.64599296987461
"7685",-0.464826681915451
"7686",1.31090252190392
"7687",-0.392606022059571
"7688",-0.714908045230687
"7689",-1.17833023662823
"7690",-0.817207410970491
"7691",-0.82775948099015
"7692",0.864567688516618
"7693",-0.519821418166412
"7694",-0.551073918540357
"7695",-0.469070444484333
"7696",-1.08952856300289
"7697",1.15122244276511
"7698",2.07860316651833
"7699",-0.423698767949818
"7700",-0.324375560635052
"7701",-1.09002862491313
"7702",-0.556840424191172
"7703",-1.2084379841892
"7704",1.25138700606863
"7705",1.61109086187276
"7706",-0.858963498885202
"7707",-0.724273863174227
"7708",1.0732437871667
"7709",-0.271181406183862
"7710",0.939793128854295
"7711",-1.15271972134268
"7712",0.853601876100299
"7713",-0.915142882438811
"7714",1.06264634605589
"7715",-0.248781486380015
"7716",-0.896931364233125
"7717",-0.517361815107099
"7718",1.04298798343117
"7719",-1.62226896706629
"7720",-0.332713051947892
"7721",-1.181081720396
"7722",-0.801434238763755
"7723",-1.05998542112759
"7724",1.04789331171043
"7725",-0.86777819093693
"7726",1.56398975670322
"7727",1.13281565565334
"7728",-0.855602002181927
"7729",-0.205281224303071
"7730",-0.551073918540357
"7731",1.45138904809946
"7732",-0.44313417980812
"7733",1.02265048345664
"7734",0.826462441090195
"7735",0.824107718027953
"7736",1.02747158827943
"7737",-0.583548161112922
"7738",-0.551015107729809
"7739",-0.654965169919168
"7740",-0.792030978092431
"7741",-1.06180672899205
"7742",-0.535258759334868
"7743",1.41688030420815
"7744",-0.377079420931376
"7745",2.61092733945039
"7746",-1.08786802669573
"7747",-0.629309413988366
"7748",-0.818047419296073
"7749",-0.578361573064263
"7750",-0.432257459459174
"7751",-0.840522133131752
"7752",-0.675813106339634
"7753",1.18685549318125
"7754",-0.867014817142996
"7755",1.08290766116526
"7756",-0.566128776599396
"7757",-1.02177344461061
"7758",-1.38578534178001
"7759",-0.286595713753349
"7760",-0.443900322521858
"7761",-0.475834210893285
"7762",-0.674363660014434
"7763",-0.797175433300278
"7764",-0.271314501173505
"7765",1.80758101429542
"7766",-1.11080639733345
"7767",1.68021570866456
"7768",0.755221333737225
"7769",0.552386929990752
"7770",0.985271310283892
"7771",-0.660909791893807
"7772",2.0124863107963
"7773",-1.15271972134268
"7774",-0.487402575104505
"7775",-0.739759801563894
"7776",0.806297392353647
"7777",-1.51274752949436
"7778",-0.363990236225104
"7779",1.52534479346558
"7780",0.867787308441955
"7781",-0.812267570746008
"7782",-1.57736176289828
"7783",-0.643836574357483
"7784",-0.431956107293805
"7785",-0.53971913831178
"7786",-0.469070444484333
"7787",-0.314072078494745
"7788",-1.34047603628424
"7789",-1.09277922971561
"7790",-0.414071091342084
"7791",-0.889676384198693
"7792",-1.1957248235685
"7793",-0.562256376841686
"7794",-0.460468251233896
"7795",-0.874926975111499
"7796",1.95215022669432
"7797",-0.44664804275127
"7798",-1.25688595692715
"7799",-0.561474584309654
"7800",-0.896931364233125
"7801",1.4683985030158
"7802",-0.853264425322534
"7803",0.67290683111353
"7804",0.89717131540456
"7805",0.897362238575788
"7806",-0.761456107723888
"7807",-0.448566332313586
"7808",-0.86777819093693
"7809",-0.423698767949818
"7810",1.25489364138373
"7811",-0.583548161112922
"7812",-0.546408551777412
"7813",1.21784118399935
"7814",-0.633642271990605
"7815",1.684151541415
"7816",0.848798311924021
"7817",-1.33710067573713
"7818",0.907920162376219
"7819",-0.251983872710308
"7820",-0.7736864591504
"7821",1.15161483107508
"7822",-0.563595093918424
"7823",1.13713483171643
"7824",-1.41446256605474
"7825",-0.759420931765877
"7826",-0.948338758077979
"7827",-0.679119901967578
"7828",2.30724754518638
"7829",-0.55184157422086
"7830",1.66524068344934
"7831",-0.696162969435094
"7832",-0.655745178853354
"7833",1.50576033528104
"7834",-0.401244081828162
"7835",-0.478641851578397
"7836",1.85449204403439
"7837",-0.876791916801913
"7838",-0.56381714979724
"7839",1.23374100791328
"7840",0.928384998648785
"7841",-0.819291487888674
"7842",-0.935655367132597
"7843",-1.46368905304673
"7844",-0.655745178853354
"7845",1.18195238249725
"7846",1.07041364110344
"7847",2.19679368540058
"7848",1.2679218547292
"7849",-0.470788440310402
"7850",-1.25943717096628
"7851",-0.362843506016746
"7852",1.45138904809946
"7853",1.14578603008582
"7854",-0.271314501173505
"7855",2.07860316651833
"7856",0.713124495366038
"7857",-0.858084586338392
"7858",-0.681181308697771
"7859",1.2679218547292
"7860",-0.241103385001265
"7861",-0.679119901967578
"7862",1.56398975670322
"7863",-0.555296038779412
"7864",1.09315710594262
"7865",1.18195238249725
"7866",1.64961677973278
"7867",-0.417661785236871
"7868",-0.817207410970491
"7869",-0.714128914154149
"7870",0.867787308441955
"7871",0.954264311249547
"7872",1.64599296987461
"7873",-0.544075041479427
"7874",-0.607466285455147
"7875",-0.333641976374413
"7876",-1.50803875074165
"7877",-0.845294638677518
"7878",1.0476407668631
"7879",-1.33710067573713
"7880",-1.2432238880493
"7881",1.29404251308142
"7882",-1.57949950987375
"7883",1.21441630528134
"7884",-1.37878442868917
"7885",-1.3904422699922
"7886",-1.09629887515334
"7887",-1.08523790796911
"7888",-0.184520821461733
"7889",-0.413787370464136
"7890",1.03810706496914
"7891",-0.848391984365246
"7892",-0.642972274255384
"7893",-0.722126485185398
"7894",-0.815351010890778
"7895",-0.451170602284562
"7896",1.10099913578186
"7897",-0.948338758077979
"7898",-0.242273701103937
"7899",2.01631598385964
"7900",-0.425390557206312
"7901",-0.585414306670344
"7902",2.24620979260496
"7903",-1.00648142424205
"7904",1.01196544923117
"7905",-0.764727912991116
"7906",-0.788266410122134
"7907",-1.57736176289828
"7908",-0.764713811033308
"7909",-0.505257249151801
"7910",-0.326469389350936
"7911",-0.680828224950907
"7912",-0.55184157422086
"7913",-0.370956048134175
"7914",-0.638104524041977
"7915",-0.775366006184433
"7916",1.0476407668631
"7917",1.06970257765653
"7918",-0.559385400716313
"7919",1.42461275941079
"7920",-0.915398544599346
"7921",-0.362843506016746
"7922",0.700996170470665
"7923",-0.451170602284562
"7924",-0.812267570746008
"7925",-0.583548161112922
"7926",-0.951751155711277
"7927",-0.546408551777412
"7928",-1.34176706561368
"7929",1.08160689944283
"7930",-0.56573251823374
"7931",-0.801434238763755
"7932",-0.391120438693539
"7933",2.00623442557734
"7934",-0.415636656988109
"7935",-0.694362043200119
"7936",-0.436956457251618
"7937",-0.867014817142996
"7938",1.78285620447022
"7939",0.878111619196141
"7940",-0.487402575104505
"7941",-0.609175822776115
"7942",-1.67532160609437
"7943",-0.834214763528486
"7944",1.84733184620702
"7945",-0.694362043200119
"7946",-0.556840424191172
"7947",-0.551073918540357
"7948",1.76758964795768
"7949",-1.66001497639205
"7950",1.13879095696581
"7951",-0.979531234867789
"7952",-0.327831705116698
"7953",-0.61305742732623
"7954",-0.925063093429265
"7955",-1.49072237244917
"7956",2.23916747625564
"7957",-1.06203912668827
"7958",-0.363878449237471
"7959",1.90170261959487
"7960",-0.430719996136994
"7961",0.818614048098702
"7962",1.25489364138373
"7963",-0.760276793465689
"7964",-0.649841516505205
"7965",-0.620626711963323
"7966",0.907920162376219
"7967",1.6833270669815
"7968",-0.528155031712069
"7969",-0.806877312326751
"7970",1.15802129853322
"7971",-0.502907736397925
"7972",-0.884873654526615
"7973",2.40149913013926
"7974",-0.519821418166412
"7975",-0.783290005074653
"7976",1.70584872807056
"7977",-0.53178156356734
"7978",2.13247354101303
"7979",-0.370956048134175
"7980",-1.08786802669573
"7981",1.18465326807253
"7982",-0.78832806865505
"7983",-0.583548161112922
"7984",-0.594349426738421
"7985",-0.686093960046903
"7986",2.11058664851718
"7987",-0.392583157245395
"7988",1.32211431572296
"7989",-0.639839087446047
"7990",-1.08952856300289
"7991",-1.21509739583791
"7992",-0.324375560635052
"7993",1.10026271578141
"7994",1.66003579516777
"7995",-0.594718186160399
"7996",-1.18262139038599
"7997",-0.57086761858059
"7998",-0.594718186160399
"7999",1.24841573778907
"8000",-0.47681825030129
"8001",1.2397477847272
"8002",-0.643836574357483
"8003",-0.245013744446062
"8004",-0.756817539766338
"8005",0.949560688756083
"8006",-0.956971600535584
"8007",-0.654965169919168
"8008",-0.812267570746008
"8009",-0.845294638677518
"8010",-0.510088751233561
"8011",0.928384998648785
"8012",1.04789331171043
"8013",-0.776994016019066
"8014",-0.931128461823386
"8015",-0.731908540692177
"8016",1.69635249503848
"8017",-0.738019403663715
"8018",-0.680828224950907
"8019",-0.50668425406257
"8020",-0.504268850206184
"8021",-0.896931364233125
"8022",-1.100609651821
"8023",-0.858942530709008
"8024",-0.980333292491187
"8025",-0.767505092600178
"8026",-0.500515495660218
"8027",-1.1606852712684
"8028",-0.830169570799224
"8029",-0.228322799721052
"8030",1.21441630528134
"8031",-0.795190065005777
"8032",-0.40076379725987
"8033",-0.554851645594974
"8034",-0.778193819227522
"8035",-0.528155031712069
"8036",-0.304839474338835
"8037",-0.580559848512151
